ID,Time,
1TPF8VHX1FT5M6DAMF,12:38:18,FALSE
1TPFBM3X1GBCO5CAFA,10:49:00,0:59:00
1TPFBM3X1GBCO5CAFA,11:48:00,FALSE
1TPFDCRX1G4TUEKAA1,11:18:04,0:26:47
1TPFDCRX1G4TUEKAA1,11:44:51,0:02:09
1TPFDCRX1G4TUEKAA1,11:47:00,0:06:00
1TPFDCRX1G4TUEKAA1,11:53:00,FALSE
1TPFEICX1FSKCH4AFM,11:40:00,0:33:15
1TPFEICX1FSKCH4AFM,12:13:15,FALSE
1TPFEOJX1GB6BC5AM3,11:42:00,0:10:00
1TPFEOJX1GB6BC5AM3,11:52:00,FALSE
1TPFF0RX1G7HD6PAAM,12:27:22,0:14:23
1TPFF0RX1G7HD6PAAM,12:41:45,FALSE
1TPFHBVX1G5AVMFNF1,11:13:00,0:37:20
1TPFHBVX1G5AVMFNF1,11:50:20,FALSE
1TPFIEJX1G18D4FNFL,11:06:03,0:08:28
1TPFIEJX1G18D4FNFL,11:14:31,FALSE
1TPFIKAX14OCDNLAFZ,10:43:00,0:42:00
1TPFIKAX14OCDNLAFZ,11:25:00,FALSE
1TPFJ9MX1G5TSMLAFI,10:58:00,0:41:47
1TPFJ9MX1G5TSMLAFI,11:39:47,FALSE
1TPFLMOX1E04ULUAFP,10:42:00,1:11:00
1TPFLMOX1E04ULUAFP,11:53:00,FALSE
1TPFO66X108HJEDAAF,11:27:00,0:10:00
1TPFO66X108HJEDAAF,11:37:00,FALSE
1TPFP05X1G7R9L4AAP,11:07:07,0:03:53
1TPFP05X1G7R9L4AAP,11:11:00,FALSE
1TPFPI7X1G22374AAX,11:59:26,0:27:03
1TPFPI7X1G22374AAX,12:26:29,FALSE
1TPFQC5X1G6O4A5AFK,10:31:00,0:54:00
1TPFQC5X1G6O4A5AFK,11:25:00,FALSE
1TPFQQNX164V1SKAFB,10:27:00,0:33:10
1TPFQQNX164V1SKAFB,11:00:10,FALSE
1TPFRH6X1G9FHOGAFD,12:06:13,0:40:47
1TPFRH6X1G9FHOGAFD,12:47:00,FALSE
1TPFSFBX1G4UP51AF6,12:09:00,FALSE
1TPG0FEX15KPMNDAF7,11:53:00,0:48:00
1TPG0FEX15KPMNDAF7,12:41:00,FALSE
1TPG0LUX150QBEVAFO,11:09:32,0:34:28
1TPG0LUX150QBEVAFO,11:44:00,FALSE
1TPG498X1G80AGJAAS,11:27:00,0:05:00
1TPG498X1G80AGJAAS,11:32:00,FALSE
1TPG4KLX1GB03MNAFA,10:27:00,1:42:00
1TPG4KLX1GB03MNAFA,12:09:00,FALSE
1TPG6K7X1G0FFACAFP,11:09:00,0:25:00
1TPG6K7X1G0FFACAFP,11:34:00,FALSE
1TPG9TOX13D02MKAFG,11:04:00,0:02:00
1TPG9TOX13D02MKAFG,11:06:00,0:18:00
1TPG9TOX13D02MKAFG,11:24:00,0:00:00
1TPG9TOX13D02MKAFG,11:24:00,FALSE
1TPGASCX1G54SEEAFB,11:18:00,0:22:00
1TPGASCX1G54SEEAFB,11:40:00,FALSE
1TPGC1HX1G6SNTTAAK,11:38:00,0:16:30
1TPGC1HX1G6SNTTAAK,11:54:30,FALSE
1TPGC4KX1DVF2FSAF2,10:52:36,0:51:20
1TPGC4KX1DVF2FSAF2,11:43:56,FALSE
1TPGC9RX1G7C9MAAFX,11:42:06,0:32:56
1TPGC9RX1G7C9MAAFX,12:15:02,FALSE
1TPGD1FX1GA7N5EAF6,10:56:00,0:11:00
1TPGD1FX1GA7N5EAF6,11:07:00,FALSE
1TPGEHKX1GCLAGSAF6,10:30:00,0:06:00
1TPGEHKX1GCLAGSAF6,10:36:00,FALSE
1TPGGOAX19HTE2IAFX,10:51:00,0:08:00
1TPGGOAX19HTE2IAFX,10:59:00,FALSE
1TPGHC1X1GCH7ERAF2,10:47:00,0:51:00
1TPGHC1X1GCH7ERAF2,11:38:00,FALSE
1TPGIQJX1GAIB9SAFF,10:43:00,1:10:00
1TPGIQJX1GAIB9SAFF,11:53:00,FALSE
1TPGIR7X1G6AC8IAAS,12:44:19,23:29:46
1TPGIR7X1G6AC8IAAS,12:14:05,FALSE
1TPGJHHX1E73MFNAFI,11:14:00,0:29:00
1TPGJHHX1E73MFNAFI,11:43:00,FALSE
1TPGKFUX1FV9BA4AFG,11:46:00,0:41:58
1TPGKFUX1FV9BA4AFG,12:27:58,FALSE
1TPGLSSX1G8F804AF9,12:04:00,FALSE
1TPGO3IX1E7MS2KAF3,11:36:34,0:36:10
1TPGO3IX1E7MS2KAF3,12:12:44,FALSE
1TPGPMKX1G5OKUQAFM,10:41:21,1:35:39
1TPGPMKX1G5OKUQAFM,12:17:00,FALSE
1TPGQCLX1GARJMIAF7,10:42:00,1:35:00
1TPGQCLX1GARJMIAF7,12:17:00,FALSE
1TPGQHHX1G8JRFSAFP,11:39:00,0:06:00
1TPGQHHX1G8JRFSAFP,11:45:00,FALSE
1TPGTFVX1GDKFIAAAF,12:45:00,FALSE
1TPGTIDX1G4RS66AF2,10:52:00,1:18:00
1TPGTIDX1G4RS66AF2,12:10:00,FALSE
1TPGTULX1DEVGH8NFN,12:01:41,0:19:57
1TPGTULX1DEVGH8NFN,12:21:38,FALSE
1TPGV4BX1FJJH04AAS,11:17:00,0:05:00
1TPGV4BX1FJJH04AAS,11:22:00,FALSE
1TPH1H2X11NR89UCFE,11:45:49,0:09:35
1TPH1H2X11NR89UCFE,11:55:24,FALSE
1TPH25LX1G92KHUAFK,11:09:00,FALSE
1TPH6H8X1FPTRUEAAX,12:10:35,23:33:16
1TPH6H8X1FPTRUEAAX,11:43:51,FALSE
1TPH7OEX1G30OFVAFO,12:01:37,23:30:23
1TPH7OEX1G30OFVAFO,11:32:00,FALSE
1TPH8EDX1G6L8J1ASV,12:22:16,23:17:44
1TPH8EDX1G6L8J1ASV,11:40:00,FALSE
1TPHBTLX1BEOE4AAAO,11:32:42,0:06:18
1TPHBTLX1BEOE4AAAO,11:39:00,FALSE
1TPHCFFX14N8OVGAF5,11:46:00,FALSE
1TPHDF1X1GC6RINASU,11:10:00,0:31:25
1TPHDF1X1GC6RINASU,11:41:25,FALSE
1TPHE2MX1E7TOJOAFB,10:52:00,0:51:00
1TPHE2MX1E7TOJOAFB,11:43:00,FALSE
1TPHEDNX1G1P5UQAF5,11:08:00,0:11:00
1TPHEDNX1G1P5UQAF5,11:19:00,FALSE
1TPHFIKX1G2Q5T1AM7,11:12:00,0:14:00
1TPHFIKX1G2Q5T1AM7,11:26:00,FALSE
1TPHH7UX1FJ307UAA2,11:10:00,0:07:00
1TPHH7UX1FJ307UAA2,11:17:00,FALSE
1TPHILQX1GC7CSOAFW,12:18:47,0:20:00
1TPHILQX1GC7CSOAFW,12:38:47,FALSE
1TPHJ4PX1G9MPIAAF8,11:40:00,1:05:00
1TPHJ4PX1G9MPIAAF8,12:45:00,FALSE
1TPHJAJX1G088CIAFV,12:39:53,23:02:33
1TPHJAJX1G088CIAFV,11:42:26,FALSE
1TPHN2VX1FI9PJAAAF,11:32:32,0:11:28
1TPHN2VX1FI9PJAAAF,11:44:00,FALSE
1TPHO40X10GNDJ1AF3,11:40:00,0:33:09
1TPHO40X10GNDJ1AF3,12:13:09,FALSE
1TPHQS5X1G9AG5HAFL,11:40:00,1:03:00
1TPHQS5X1G9AG5HAFL,12:43:00,FALSE
1TPHRIEX1CPPKI0AFV,11:05:22,0:39:38
1TPHRIEX1CPPKI0AFV,11:45:00,FALSE
1TPHT08X137DCREAF8,11:12:00,0:09:00
1TPHT08X137DCREAF8,11:21:00,FALSE
1TPHU5AX1G2HN1RAF8,11:40:00,1:03:00
1TPHU5AX1G2HN1RAF8,12:43:00,FALSE
1TPI/KIX15TBBCOAM9,12:17:25,FALSE
1TPI0G3X1GDSDSKAAL,12:32:14,23:42:16
1TPI0G3X1GDSDSKAAL,12:14:30,FALSE
1TPI3RGX1G6AHHJAFX,10:38:55,0:05:05
1TPI3RGX1G6AHHJAFX,10:44:00,FALSE
1TPI414X1GA0H9BASH,10:35:00,0:06:00
1TPI414X1GA0H9BASH,10:41:00,FALSE
1TPI45IX1FCFRIPAFI,11:37:00,0:57:20
1TPI45IX1FCFRIPAFI,12:34:20,FALSE
1TPI56PX163O5FSAFZ,12:18:30,23:36:30
1TPI56PX163O5FSAFZ,11:55:00,FALSE
1TPI675X1BJ7KCRAF4,10:39:00,0:52:00
1TPI675X1BJ7KCRAF4,11:31:00,FALSE
1TPI6ELX1G58NJDAFB,10:49:00,0:10:00
1TPI6ELX1G58NJDAFB,10:59:00,FALSE
1TPI729X1G48R05AF8,10:35:00,0:33:00
1TPI729X1G48R05AF8,11:08:00,FALSE
1TPIAI8X1G1128UAFA,11:39:49,0:36:18
1TPIAI8X1G1128UAFA,12:16:07,0:00:30
1TPIAI8X1G1128UAFA,12:16:37,0:17:45
1TPIAI8X1G1128UAFA,12:34:22,FALSE
1TPIBQCX1GBNQDJAA2,12:04:00,0:36:33
1TPIBQCX1GBNQDJAA2,12:40:33,FALSE
1TPIEC9X15FBQ23AFY,12:38:48,0:06:46
1TPIEC9X15FBQ23AFY,12:45:34,FALSE
1TPIF4DX105OVCIAFY,11:05:30,0:39:30
1TPIF4DX105OVCIAFY,11:45:00,FALSE
1TPIFQ2X1DVU2PAAAS,11:37:00,0:08:00
1TPIFQ2X1DVU2PAAAS,11:45:00,FALSE
1TPIHBHX1G7LFTEAAI,12:39:45,22:44:15
1TPIHBHX1G7LFTEAAI,11:24:00,FALSE
1TPIHL8X1G9NQJ8AA6,11:11:50,0:06:10
1TPIHL8X1G9NQJ8AA6,11:18:00,FALSE
1TPII6DX1E3KQN2AAM,11:41:00,0:10:32
1TPII6DX1E3KQN2AAM,11:51:32,FALSE
1TPIIJDX1G4F7Q4AF9,10:38:00,1:04:00
1TPIIJDX1G4F7Q4AF9,11:42:00,FALSE
1TPIJ0VX1FLD93CAAH,12:10:38,23:33:15
1TPIJ0VX1FLD93CAAH,11:43:53,FALSE
1TPIKABX1G0I42FAFZ,11:08:00,1:08:01
1TPIKABX1G0I42FAFZ,12:16:01,FALSE
1TPIL4FX1G25OJ4AFQ,11:39:51,0:06:38
1TPIL4FX1G25OJ4AFQ,11:46:29,FALSE
1TPILFNX1G9BRLNAME,11:15:00,0:29:55
1TPILFNX1G9BRLNAME,11:44:55,FALSE
1TPIMKIX15TBBCOAM9,11:55:00,FALSE
1TPIMPRX1GBHIGVASO,10:52:00,0:36:05
1TPIMPRX1GBHIGVASO,11:28:05,FALSE
1TPIN9PX168FICNASG,11:05:00,1:09:00
1TPIN9PX168FICNASG,12:14:00,FALSE
1TPIO99X16502EJAFF,10:42:03,0:46:57
1TPIO99X16502EJAFF,11:29:00,FALSE
1TPIP79X1G7KPPQAA5,11:24:00,0:10:00
1TPIP79X1G7KPPQAA5,11:34:00,FALSE
1TPIPADX1G39A7MAAH,11:11:51,0:08:09
1TPIPADX1G39A7MAAH,11:20:00,FALSE
1TPIQOUX193G7DAAFL,11:07:00,0:10:42
1TPIQOUX193G7DAAFL,11:17:42,FALSE
1TPIRDAX1DQCDHUAFS,11:05:25,0:39:35
1TPIRDAX1DQCDHUAFS,11:45:00,FALSE
1TPIRNPX1GBVQTBAA7,11:37:08,0:08:52
1TPIRNPX1GBVQTBAA7,11:46:00,FALSE
1TPIS1SX1G1ENOVAFH,12:15:15,0:23:45
1TPIS1SX1G1ENOVAFH,12:39:00,FALSE
1TPIT91X1G9NQS7NAN,12:28:20,0:02:46
1TPIT91X1G9NQS7NAN,12:31:06,FALSE
1TPIU9GX1FVC7I2AS9,10:42:00,0:24:25
1TPIU9GX1FVC7I2AS9,11:06:25,FALSE
1TPIVEGX1GAF69LAMT,12:12:54,0:00:55
1TPIVEGX1GAF69LAMT,12:13:49,FALSE
1TPIVNRX1G9KHLIAAC,11:44:00,0:08:00
1TPIVNRX1G9KHLIAAC,11:52:00,FALSE
1TPJ21RX1G4PQ5BAFU,10:56:00,0:01:09
1TPJ21RX1G4PQ5BAFU,10:57:09,FALSE
1TPJ3C8X1G694MSAFO,11:58:00,0:09:00
1TPJ3C8X1G694MSAFO,12:07:00,FALSE
1TPJ3G0X1G9H45BAF3,12:06:44,23:07:16
1TPJ3G0X1G9H45BAF3,11:14:00,FALSE
1TPJ3NOX1G8BA0PVF4,10:50:00,0:13:35
1TPJ3NOX1G8BA0PVF4,11:03:35,FALSE
1TPJ3OCX0VNHEHHAF4,11:36:33,0:36:02
1TPJ3OCX0VNHEHHAF4,12:12:35,FALSE
1TPJ3VEX1FPJPKDAF5,11:08:00,1:06:38
1TPJ3VEX1FPJPKDAF5,12:14:38,FALSE
1TPJ5ISX11PGLAHAFW,10:27:00,0:34:00
1TPJ5ISX11PGLAHAFW,11:01:00,FALSE
1TPJ6S0X1G3MM2FAAB,12:12:46,23:36:14
1TPJ6S0X1G3MM2FAAB,11:49:00,FALSE
1TPJ7PAX1G1EM9HAFM,10:39:00,0:51:00
1TPJ7PAX1G1EM9HAFM,11:30:00,FALSE
1TPJAL8X18J3VFRAF7,11:10:00,0:30:57
1TPJAL8X18J3VFRAF7,11:40:57,FALSE
1TPJB5PX1FUSAG3AAJ,12:23:02,0:04:09
1TPJB5PX1FUSAG3AAJ,12:27:11,FALSE
1TPJDRGX1GA310GAFW,11:17:00,0:28:00
1TPJDRGX1GA310GAFW,11:45:00,FALSE
1TPJFRQX1FR9LG8AF6,12:00:00,0:41:00
1TPJFRQX1FR9LG8AF6,12:41:00,FALSE
1TPJHMPX1GAOB86NAN,12:17:15,0:05:45
1TPJHMPX1GAOB86NAN,12:23:00,FALSE
1TPJIB0X1G7HFHJAA1,11:59:18,0:27:09
1TPJIB0X1G7HFHJAA1,12:26:27,FALSE
1TPJIQAX1G4IGHONFE,11:39:22,0:28:50
1TPJIQAX1G4IGHONFE,12:08:12,FALSE
1TPJJ1RX1GAAIGMAFH,10:51:00,0:35:46
1TPJJ1RX1GAAIGMAFH,11:26:46,FALSE
1TPJJP0X1G04LBSAAS,12:21:17,0:28:43
1TPJJP0X1G04LBSAAS,12:50:00,FALSE
1TPJKFJX1G9K63BAFM,11:11:00,0:58:00
1TPJKFJX1G9K63BAFM,12:09:00,FALSE
1TPJLVAX1G9THB5AF8,12:07:00,0:33:00
1TPJLVAX1G9THB5AF8,12:40:00,FALSE
1TPJMKIX1GA3SKIAA2,11:11:00,0:06:00
1TPJMKIX1GA3SKIAA2,11:17:00,FALSE
1TPJO3JX1G8Q9O5AF9,10:40:40,0:56:20
1TPJO3JX1G8Q9O5AF9,11:37:00,FALSE
1TPJPDPX165P6V2AFL,11:17:00,0:28:00
1TPJPDPX165P6V2AFL,11:45:00,FALSE
1TPJPTLX1G741TIAAW,11:34:00,0:04:01
1TPJPTLX1G741TIAAW,11:38:01,FALSE
1TPJRSAX1G4QQ2VASX,10:52:00,0:36:08
1TPJRSAX1G4QQ2VASX,11:28:08,FALSE
1TPJSDCX1G8J4SLAAQ,11:11:29,0:05:31
1TPJSDCX1G8J4SLAAQ,11:17:00,FALSE
1TPJSIDX1G38PA6AFK,11:52:00,0:36:12
1TPJSIDX1G38PA6AFK,12:28:12,FALSE
1TPJSSFX11QCEMSAFF,11:46:00,0:42:16
1TPJSSFX11QCEMSAFF,12:28:16,FALSE
1TPJTA7X1GB6DE1AMV,12:26:00,0:07:11
1TPJTA7X1GB6DE1AMV,12:33:11,FALSE
1TPJTHEX1G70PFMAA5,11:24:00,FALSE
1TPJTV0X0UNVGM3AFS,10:41:00,0:26:00
1TPJTV0X0UNVGM3AFS,11:07:00,FALSE
1TPJUEGX1G6VFTDASJ,11:23:24,0:50:36
1TPJUEGX1G6VFTDASJ,12:14:00,FALSE
1TPJV6NX1FTBJ0SAF7,11:09:00,0:29:39
1TPJV6NX1FTBJ0SAF7,11:38:39,FALSE
1TPK13OX1G5N8QQAAH,11:35:00,0:07:00
1TPK13OX1G5N8QQAAH,11:42:00,FALSE
1TPK24UX15LJAEGAFS,12:05:00,FALSE
1TPK25LX1G379OTASK,10:38:13,0:04:47
1TPK25LX1G379OTASK,10:43:00,FALSE
1TPK3D3X1993VNTAFX,12:09:00,FALSE
1TPK4D1X1E52JKCAMR,12:22:00,0:28:00
1TPK4D1X1E52JKCAMR,12:50:00,FALSE
1TPK5K3X1GBUJQHAFY,10:36:37,0:04:23
1TPK5K3X1GBUJQHAFY,10:41:00,FALSE
1TPK5M0X18PHC6CAFD,12:02:34,FALSE
1TPK6F8X1FGDEELAMZ,11:56:00,0:27:16
1TPK6F8X1FGDEELAMZ,12:23:16,FALSE
1TPK7HCX164N2MUAFG,11:01:00,0:43:46
1TPK7HCX164N2MUAFG,11:44:46,FALSE
1TPK7PDX1G6NB3EAFS,10:41:14,0:49:46
1TPK7PDX1G6NB3EAFS,11:31:00,FALSE
1TPK9HCX1GBIP2FAFI,10:52:26,0:33:34
1TPK9HCX1GBIP2FAFI,11:26:00,FALSE
1TPKB9QX1GAINE9AF0,10:41:00,0:49:00
1TPKB9QX1GAINE9AF0,11:30:00,FALSE
1TPKBCGX1GB5L73AFG,10:50:00,0:10:00
1TPKBCGX1GB5L73AFG,11:00:00,FALSE
1TPKBD6X1G6DSKTAA0,12:32:03,22:41:57
1TPKBD6X1G6DSKTAA0,11:14:00,FALSE
1TPKDUGX112OJJLAF7,11:06:00,0:05:00
1TPKDUGX112OJJLAF7,11:11:00,FALSE
1TPKF8GX168QL7PASJ,10:42:00,0:27:00
1TPKF8GX168QL7PASJ,11:09:00,FALSE
1TPKFJQX1GA0LUJAAS,11:49:00,0:21:00
1TPKFJQX1GA0LUJAAS,12:10:00,FALSE
1TPKI25X15C0DK0NFK,12:21:24,0:02:29
1TPKI25X15C0DK0NFK,12:23:53,FALSE
1TPKINHX15D3ST0AFZ,10:42:00,0:47:56
1TPKINHX15D3ST0AFZ,11:29:56,FALSE
1TPKIVCX164K49GAF5,10:40:00,0:23:28
1TPKIVCX164K49GAF5,11:03:28,FALSE
1TPKJ99X1GAM7M2AFT,10:41:39,0:48:21
1TPKJ99X1GAM7M2AFT,11:30:00,FALSE
1TPKJAVX15AT2EJAAX,11:36:12,0:04:48
1TPKJAVX15AT2EJAAX,11:41:00,FALSE
1TPKJKLX1G99R58AFL,11:17:00,0:28:00
1TPKJKLX1G99R58AFL,11:45:00,FALSE
1TPKJUAX190MKBUAA5,12:14:19,0:27:35
1TPKJUAX190MKBUAA5,12:41:54,FALSE
1TPKK3KX1G6V5K8AF2,12:08:00,0:30:29
1TPKK3KX1G6V5K8AF2,12:38:29,FALSE
1TPKK8AX1G879O7AF7,10:38:00,0:43:00
1TPKK8AX1G879O7AF7,11:21:00,FALSE
1TPKKGOX1GA38QQAAN,11:27:00,0:10:00
1TPKKGOX1GA38QQAAN,11:37:00,FALSE
1TPKL47X15DUJ1AAAP,11:12:22,0:04:38
1TPKL47X15DUJ1AAAP,11:17:00,FALSE
1TPKLQMX1G8RD1EAF5,10:50:00,0:36:08
1TPKLQMX1G8RD1EAF5,11:26:08,FALSE
1TPKM4DX1GABF9EAFH,10:55:00,1:08:00
1TPKM4DX1GABF9EAFH,12:03:00,FALSE
1TPKN37X1GAUBFOAA0,12:13:59,0:05:01
1TPKN37X1GAUBFOAA0,12:19:00,FALSE
1TPKOI9X1G0LC2EAAR,11:33:00,0:07:19
1TPKOI9X1G0LC2EAAR,11:40:19,FALSE
1TPKOS4X1G7B0MGAFO,11:23:13,0:07:05
1TPKOS4X1G7B0MGAFO,11:30:18,FALSE
1TPKPN0X19UTTJ5AFR,11:49:00,0:21:00
1TPKPN0X19UTTJ5AFR,12:10:00,FALSE
1TPKPRPX1G6GR45AMM,11:57:16,0:33:57
1TPKPRPX1G6GR45AMM,12:31:13,FALSE
1TPKR28X1G6PHRJAFR,10:52:00,0:51:00
1TPKR28X1G6PHRJAFR,11:43:00,FALSE
1TPKUGLX1G7VBE2AS2,10:35:00,0:39:00
1TPKUGLX1G7VBE2AS2,11:14:00,FALSE
1TPKVE6X1F9GT47NFO,10:44:00,0:50:00
1TPKVE6X1F9GT47NFO,11:34:00,FALSE
1TPL098X1GD21FNAAH,11:04:00,0:19:00
1TPL098X1GD21FNAAH,11:23:00,FALSE
1TPL31GX1FQGH26AFP,10:40:27,0:49:33
1TPL31GX1FQGH26AFP,11:30:00,FALSE
1TPL8LCX1G0I70MAAR,12:35:41,0:02:19
1TPL8LCX1G0I70MAAR,12:38:00,FALSE
1TPLA87X1G85K48AM1,11:54:00,0:40:31
1TPLA87X1G85K48AM1,12:34:31,FALSE
1TPLBBOX1FUD96LAAH,11:35:14,0:06:46
1TPLBBOX1FUD96LAAH,11:42:00,FALSE
1TPLBQMX1DP6OBIAF5,10:41:00,1:04:00
1TPLBQMX1DP6OBIAF5,11:45:00,FALSE
1TPLDD5X1G1VV7MNFS,10:41:35,0:48:25
1TPLDD5X1G1VV7MNFS,11:30:00,FALSE
1TPLDMIX1GBQVDDAFQ,10:38:00,1:02:00
1TPLDMIX1GBQVDDAFQ,11:40:00,FALSE
1TPLH2PX1GA52B5AF6,11:22:00,0:12:00
1TPLH2PX1GA52B5AF6,11:34:00,FALSE
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
